V
-0.14761912643885727
0.0
0.0
1.223685694632038
-0.5885454244217552
-0.5885454244217552
-0.5885454244217552
1.223685694632038
0.0
0.0
-0.14761912643885727
0.0
0.0
1.223685694632038
-0.5885454244217552
-0.5885454244217552
-0.5885454244217552
1.223685694632038
0.0
0.0
0.0
0.0
