% Model,Untitled.mph
% Version,COMSOL 6.1.0.357
% Date,"Apr 21 2024, 04:30"
% Dimension,3
% Nodes,3637
% Expressions,1
% Description,Electric potential
% Length unit,µm
% x,y,z,V2 (V)
-1.9538283937044146E-15,0,51.799999999999976,-0.001386177571105077
0,1.0000000000000002,51.79999999999998,-0.00138151368096873
-1.9538283937044146E-15,2,51.799999999999976,-0.0013768600967714389
0,-0.9999999999997655,51.79999999999998,-0.0013908518044400157
-1.9538283937044146E-15,-1.9999999999998026,51.799999999999976,-0.001395536347942756
-1.9538283937044146E-15,-2.999999999999801,51.799999999999976,-0.0014002311525792637
0,3.0000000000000004,51.79999999999998,-0.0013722169676090902
-1.9538283937044146E-15,4,51.799999999999976,-0.0013675845241821565
-1.9538283937044146E-15,5,51.799999999999976,-0.001362962711747897
-1.9538283937044146E-15,-6.999999999999791,51.799999999999976,-0.0014191121759627922
-3.907656787408829E-15,-5.999999999999793,51.79999999999997,-0.0014143767756818802
-1.9538283937044146E-15,-3.9999999999997975,51.799999999999976,-0.0014049361882362433
-1.9538283937044146E-15,-4.999999999999797,51.799999999999976,-0.0014096514264917307
0,6.000000000000002,51.79999999999998,-0.0013583516249077985
0,7.000000000000002,51.79999999999998,-0.001353751382996493
-1.9538283937044146E-15,8.000000000000002,51.799999999999976,-0.0013491619765091797
0,9.000000000000002,51.79999999999998,-0.0013445835369418058
1.9538283937044146E-15,10,51.79999999999999,-0.001340016182760073
-3.907656787408829E-15,10.999999999999998,51.79999999999997,-0.001335459894507441
-3.907656787408829E-15,12,51.79999999999997,-0.00133091469779123
-1.9538283937044146E-15,-7.999999999999791,51.799999999999976,-0.001423857601365054
-1.9538283937044146E-15,-8.999999999999789,51.799999999999976,-0.0014286129544692039
-1.9538283937044146E-15,-9.999999999999785,51.799999999999976,-0.001433378228022145
-1.9538283937044146E-15,17.000000000000004,51.799999999999976,-0.0013083584260380704
-1.9538283937044146E-15,18.000000000000004,51.799999999999976,-0.001303881481562839
-3.907656787408829E-15,16,51.79999999999997,-0.0013128468771428457
