% Model,Untitled.mph
% Version,COMSOL 6.1.0.357
% Date,"Apr 21 2024, 03:12"
% Dimension,3
% Nodes,1182
% Expressions,1
% Description,Electric potential
% Length unit,µm
% x,y,z,V2 (V)
0,0,0,-2.0362447947746892E-4
0,0,-0.8929663049340348,-2.1541486491828617E-4
-6.291975369522627E-18,-5.515341292221995E-17,-97.68607703327307,-0.00527599636399949
2.516790147809051E-17,2.206136516888798E-16,-99.99999999999996,-0.005277215416152191
0,0,-97.00844761996652,-0.005273471917435474
3.1459876847613136E-18,2.7576706461109974E-17,-1.0411371743108546,-2.1998625156872742E-4
0,0,-1.1031066682894561,-2.2212526002434043E-4
-6.291975369522627E-18,-5.515341292221995E-17,-1.3224020207900296,-2.3026393779833625E-4
0,0,-1.8602157258854035,-2.554302959163548E-4
6.291975369522627E-18,5.515341292221995E-17,-1.5820678187874149,-2.4141622537411837E-4
6.291975369522627E-18,5.515341292221995E-17,-1.9726883172283605,-2.614682258182588E-4
0,0,-3.996164454215794,-3.9224188629172104E-4
-3.1459876847613136E-18,-2.7576706461109974E-17,-3.651894833928715,-3.6768639665333967E-4
0,0,-3.425807236063953,-3.5197534656458365E-4
1.5729938423806568E-18,1.3788353230554987E-17,-3.100699443500211,-3.299357712419229E-4
-6.291975369522627E-18,-5.515341292221995E-17,-2.7927895015022557,-3.097500450908604E-4
-6.291975369522627E-18,-5.515341292221995E-17,-4.979096343522208,-4.65035500287174E-4
-1.2583950739045254E-17,-1.103068258444399E-16,-5.2535167029935295,-4.860025471479403E-4
6.291975369522627E-18,5.515341292221995E-17,-5.871189851542603,-5.335733267014936E-4
6.291975369522627E-18,5.515341292221995E-17,-5.9551471547719,-5.400965157933756E-4
3.1459876847613136E-18,2.7576706461109974E-17,-4.581921624044874,-4.35222944846531E-4
0,0,-4.8336783532141885,-4.540509951564036E-4
-9.43796305428394E-18,-8.273011938332992E-17,-6.804172056829451,-6.0679665203089E-4
-3.1459876847613136E-18,-2.7576706461109974E-17,-7.668369913899645,-6.755891697930248E-4
6.291975369522627E-18,5.515341292221995E-17,-6.659738788082983,-5.953794783781443E-4
0,0,-8.824643096501752,-7.683580082097696E-4
-4.71898152714197E-18,-4.136505969166496E-17,-9.154465644653541,-7.949561864376324E-4
9.43796305428394E-18,8.273011938332992E-17,-10.965299754456188,-9.416287986722244E-4
-3.1459876847613136E-18,-2.7576706461109974E-17,-9.596050585790136,-8.306338874743949E-4
6.291975369522627E-18,5.515341292221995E-17,-9.418974703894946,-8.16331706222203E-4
0,0,-9.461050494973712,-8.197294487141033E-4
-3.1459876847613136E-18,-2.7576706461109974E-17,-11.52161471593611,-9.867596640152684E-4
0,0,-11.936044188140464,-0.0010204021720341574
6.291975369522627E-18,5.515341292221995E-17,-12.3824921823961,-0.0010566753079961219
6.291975369522627E-18,5.515341292221995E-17,-12.44502650470911,-0.0010617534066631015
0,0,-12.981275689243963,-0.001105279525420083
6.291975369522627E-18,5.515341292221995E-17,-13.976137120476714,-0.0011859568986676606
0,0,-14.49815369913032,-0.0012282604842272307
0,0,-14.822105485208658,-0.001254475635804375
6.291975369522627E-18,5.515341292221995E-17,-15.247450683840915,-0.0012888531412505635
0,0,-16.685412697121357,-0.0014047890759491066
1.2583950739045254E-17,1.103068258444399E-16,-17.01429865578006,-0.0014312394801443012
0,0,-17.96161673571269,-0.001507257597997853
1.2583950739045254E-17,1.103068258444399E-16,-20.381436789283264,-0.0017000330977691646
2.516790147809051E-17,2.206136516888798E-16,-20.9653009914802,-0.0017462086731906868
-1.2583950739045254E-17,-1.103068258444399E-16,-19.620940285301792,-0.0016396763227616345
-6.291975369522627E-18,-5.515341292221995E-17,-22.113330303287842,-0.0018365560622593676
6.291975369522627E-18,5.515341292221995E-17,-23.036565546055858,-0.0019088013119309538
6.291975369522627E-18,5.515341292221995E-17,-23.57977516740271,-0.0019510923172935623
-1.2583950739045254E-17,-1.103068258444399E-16,-26.079608354577793,-0.002143906143086316
-1.2583950739045254E-17,-1.103068258444399E-16,-26.11349866857748,-0.0021464961300878913
0,0,-23.549494443197194,-0.0019487384737935114
-1.2583950739045254E-17,-1.103068258444399E-16,-28.08648818248459,-0.0022962321200337937
0,0,-30.002504443721996,-0.002439386441906809
-6.291975369522627E-18,-5.515341292221995E-17,-30.10328699543533,-0.0024468562048343477
0,0,-30.66476205633888,-0.0024883560281846514
0,0,-36.40054891114713,-0.0028999930691617436
0,0,-36.10924880475138,-0.002879647307686856
0,0,-35.98294442043162,-0.002870810279630159
-1.2583950739045254E-17,-1.103068258444399E-16,-42.33748118624316,-0.0032997376460210176
6.291975369522627E-18,5.515341292221995E-17,-43.71472198398694,-0.003388301553584026
2.516790147809051E-17,2.206136516888798E-16,-36.53048915436559,-0.002909056883972504
3.1459876847613136E-17,2.7576706461109974E-16,-41.81708105737672,-0.0032659078708531662
0,0,-45.72207958447228,-0.003514395991574686
1.2583950739045254E-17,1.103068258444399E-16,-48.281264019915064,-0.0036700509361913504
-1.2583950739045254E-17,-1.103068258444399E-16,-49.540720898270244,-0.0037444032095290576
2.516790147809051E-17,2.206136516888798E-16,-52.51956672339127,-0.0039140062450602675
-5.033580295618102E-17,-4.412273033777596E-16,-56.32116950297499,-0.004117414119954596
0,0,-56.88186118342257,-0.004146247360525372
0,0,-57.21584530404734,-0.004163281106247571
0,0,-63.93568893867253,-0.004479583536818705
0,0,-65.71312558521785,-0.0045554117209153765
-2.516790147809051E-17,-2.206136516888798E-16,-64.05776298565763,-0.004484886511689039
0,0,-67.73649629681137,-0.004637509034833811
0,0,-67.48940991677637,-0.00462776053495399
-1.2583950739045254E-17,-1.103068258444399E-16,-68.80925859805319,-0.004678384706715708
0,0,-79.12194796268292,-0.005007737480077577
5.033580295618102E-17,4.412273033777596E-16,-81.62843978535655,-0.0050688036689295005
0,0,-89.59870519810008,-0.005210283065962865
0,0,-85.62869604228094,-0.005148882869067987
1.0067160591236203E-16,8.824546067555192E-16,-83.99589094705698,-0.005118408998772634
0,0,48.81153846153844,-0.00447636667967441
0,0,49.80769230769231,-0.0045554457764764005
0,0,47.81538461538461,-0.00439664137000797
0,0,50.80384615384615,-0.004633871979385852
0,0,46.81923076923077,-0.004316276742043174
0,0,45.82307692307691,-0.004235280606066578
0,0,44.82692307692307,-0.004153660389974587
0,0,43.830769230769214,-0.004071424216152981
0,0,37.85384615384615,-0.0035655675501568814
0,0,36.857692307692304,-0.0034792752177069653
0,0,38.849999999999994,-0.0036513105556728546
0,0,42.83461538461539,-0.003988580557219281
0,0,40.84230769230768,-0.003821105828584395
0,0,41.83846153846154,-0.0039051378355279584
0,0,51.799999999999976,-0.00471163940082846
0,0,31.876923076923077,-0.003039969307540325
0,0,30.880769230769225,-0.0029506251256999796
0,0,32.873076923076916,-0.003128836177294967
0,0,52.79923736892276,-0.004788979321536909
0,0,29.88461538461538,-0.0028608172564928485
0,0,35.861538461538444,-0.003392444120959658
0,0,34.865384615384606,-0.003305085981570049
0,0,26.89615384615384,-0.002588753382756311
0,0,25.89999999999999,-0.002497236240265101
0,0,33.86923076923076,-0.0032172125595149605
0,0,24.903846153846153,-0.002405331317098833
0,0,16.934615384615384,-0.0016584270688018898
0,0,17.93076923076922,-0.0017527176781839298
0,0,18.926923076923075,-0.0018467938033269859
0,0,19.92307692307692,-0.0019406273441291597
0,0,21.91538461538461,-0.0021274668887553147
0,0,22.911538461538456,-0.002220427847429297
0,0,20.91923076923077,-0.0020341928899329817
0,0,27.89230769230769,-0.0026798663138121897
0,0,28.888461538461534,-0.002770559532249765
0,0,15.938461538461539,-0.0015639529579685757
0,0,23.907692307692308,-0.002313055801689679
0,0,39.84615384615385,-0.0037364933486464767
0,0,53.79847473784555,-0.004865643905737982
0,0,1.9923076923076906,-2.89262243302178E-4
0,0,2.988461538461536,-3.629039017461646E-4
0,0,11.95384615384615,-0.0011850265413699255
0,0,10.957692307692303,-0.0010903133658730268
0,0,12.949999999999994,-0.0012798136843285286
0,0,9.96153846153846,-9.95768474388919E-4
0,0,5.976923076923079,-6.227854450587127E-4
0,0,4.9807692307692335,-5.326234526731434E-4
0,0,8.965384615384613,-9.015197131964327E-4
0,0,14.942307692307685,-0.0014693308655885655
0,0,3.984615384615381,-4.453253532307257E-4
0,0,54.79771210676833,-0.004941627809147343
0,0,0.9961538461538453,-2.320563957023466E-4
0,0,13.946153846153841,-0.0013746014994540847
0,0,7.969230769230769,-8.077449665709765E-4
0,0,6.973076923076924,-7.146994674880299E-4
0,0,56.79618684461389,-0.00509153337682164
0,0,55.796949475691136,-0.0050169259568894195
0,0,60.793136320305045,-0.00538297069073696
0,0,59.793898951382275,-0.005311168290672428
0,0,58.79466158245948,-0.005238658778631256
0,0,57.7954242135367,-0.0051654458051737006
0,0,63.7908484270734,-0.005594104137594596
0,0,62.791611058150615,-0.005524441399827169
0,0,61.79237368922783,-0.005454062918114499
0,0,64.79008579599618,-0.00566304832318986
0,0,69.78627264061011,-0.0059969228799413455
0,0,68.7870352716873,-0.005931599094742501
0,0,65.78932316491897,-0.005731271586265607
0,0,67.78779790276454,-0.0058655485132797745
0,0,66.78856053384175,-0.005798772182439754
0,0,75.78169685414682,-0.00637356849217899
0,0,74.78245948522398,-0.006312616096782319
0,0,76.78093422306955,-0.006433792698468015
0,0,73.78322211630125,-0.0062509352195517336
0,0,72.78398474737844,-0.006188525354642596
0,0,71.78474737845566,-0.006125386464848484
0,0,70.78551000953286,-0.006061518778917559
0,0,85.77407054337465,-0.00694322822997047
0,0,84.77483317445183,-0.006889501334380461
0,0,82.77635843660626,-0.006779901173056631
0,0,83.77559580552906,-0.006835059767906991
0,0,81.77712106768352,-0.0067240235172623146
0,0,80.77788369876072,-0.006667425090645254
0,0,79.77864632983795,-0.006610104330166468
0,0,78.77940896091513,-0.0065520596079169345
0,0,77.78017159199237,-0.006493289344863011
0,0,88.77178265014301,-0.007100145885070258
0,0,89.77102001906579,-0.007151039641040321
0,0,87.7725452812202,-0.007048547776034089
0,0,90.77025738798858,-0.0072012322167872775
0,0,86.77330791229744,-0.006996242912683691
0,0,91.76949475691133,-0.007250726517377571
0,0,94.7672068636797,-0.007395054178331314
0,0,93.76796949475691,-0.007347634128274193
0,0,119.74814108674926,-0.008369220614726365
0,0,120.74737845567205,-0.008400283777708187
0,0,92.76873212583408,-0.007299526050711743
0,0,95.7664442326025,-0.007441789970395639
0,0,108.75653002859866,-0.007988918424511195
0,0,107.7572926596759,-0.007950703200356485
0,0,104.75958055290754,-0.007832267934867914
0,0,103.76034318398476,-0.007791510513269918
0,0,106.75805529075309,-0.007911859702206854
0,0,102.76110581506195,-0.007750106013592416
0,0,97.76491897044806,-0.0075332232793694715
0,0,98.76415633937079,-0.007577928846230532
0,0,99.76339370829362,-0.007621965641337905
0,0,114.75195424213535,-0.00820528517622815
0,0,113.75271687321258,-0.008170737765397968
0,0,111.75424213536701,-0.00809984144051775
0,0,112.75347950428981,-0.008135591542723013
0,0,123.74509056244038,-0.00849012005123208
0,0,122.74585319351763,-0.008460728177930614
0,0,121.74661582459483,-0.008430784533651505
0,0,130.7397521448999,-0.008680859439600232
0,0,131.73898951382267,-0.008706028685482026
0,0,129.74051477597712,-0.00865518100657056
0,0,132.7382268827454,-0.008730694173012199
0,0,128.7412774070543,-0.008628988132088865
