% Model,Untitled.mph
% Version,COMSOL 6.1.0.357
% Date,"Apr 21 2024, 02:54"
% Dimension,3
% Nodes,1182
% Expressions,1
% Description,Electric potential
% Length unit,µm
% x,y,z,V2 (V)
0,0,141.73136320305053,-0.004993389104419854
0,0,140.73212583412766,-0.004970496250683816
0,0,142.73060057197333,-0.005016087546308068
0,0,143.72983794089612,-0.005038592108311298
0,0,155.7206863679695,-0.005293699272959949
0,0,156.7199237368923,-0.005313730119599215
0,0,151.72373689227837,-0.00521170191837423
0,0,152.72297426120107,-0.005232483599494146
0,0,157.7191611058151,-0.005333574845923142
0,0,158.71839847473785,-0.005353233899961018
0,0,145.72831267874164,-0.005083020453493697
0,0,144.72907530981894,-0.005060902871672115
0,0,148.72602478551005,-0.005148219586209144
0,0,150.72449952335558,-0.005190731072740003
0,0,149.72526215443276,-0.005169570526122625
0,0,186.69704480457582,-0.0058313675551841014
0,0,185.69780743565303,-0.005816596591072919
0,0,154.7214489990467,-0.005273481447156312
0,0,153.72221163012392,-0.005253076281437093
0,0,161.7161105815062,-0.0054111050660522585
0,0,162.715347950429,-0.005430028862655432
0,0,159.71763584366062,-0.005372708114099015
0,0,160.71687321258344,-0.005391998280389533
0,0,163.71458531935176,-0.005448770922921515
0,0,167.71153479504287,-0.005521932730339695
0,0,168.7107721639657,-0.005539775580243002
0,0,169.71000953288848,-0.005557441196705916
0,0,184.6985700667302,-0.00580166217970669
0,0,183.6993326978074,-0.005786563270178116
0,0,170.70924690181124,-0.0055749300692442
0,0,171.708484270734,-0.005592242872191831
0,0,180.7016205910391,-0.0057402713378276946
0,0,179.70238322211625,-0.005724505940503889
0,0,172.70772163965682,-0.005609380369495571
0,0,176.704671115348,-0.005676194173851722
0,0,175.70543374642511,-0.005659749283041097
0,0,187.6962821734985,-0.005845976014351011
0,0,189.69475691134414,-0.005874708577290162
0,0,188.69551954242135,-0.005860422623526931
0,0,215.67492850333656,-0.006192674652375014
0,0,216.67416587225932,-0.006202964063096852
0,0,229.66425166825547,-0.006324763570340399
0,0,230.66348903717824,-0.0063332458136460944
0,0,192.69246901811252,-0.005916610309480325
0,0,191.69323164918967,-0.005902801476942061
0,0,190.6939942802669,-0.005888834497019197
0,0,212.67721639656816,-0.006160986655396765
0,0,213.67645376549095,-0.006171686762007268
0,0,201.68560533841753,-0.006033924711100659
0,0,200.68636796949477,-0.00602149786159929
0,0,202.68484270734035,-0.006046202268609414
0,0,203.6840800762631,-0.006058331790791356
0,0,204.68331744518588,-0.006070313847572022
0,0,205.68255481410867,-0.006082149661567084
0,0,206.68179218303146,-0.006093840051018149
0,0,214.6756911344137,-0.006182249032846736
0,0,224.66806482364157,-0.0062804896884281975
0,0,225.66730219256434,-0.006289595782568189
0,0,223.66882745471872,-0.006271256000705293
0,0,177.70390848427076,-0.005692467916527578
0,0,178.70314585319352,-0.005708571659913242
0,0,181.70085795996187,-0.005755868883374758
0,0,197.68865586272642,-0.0059833139791265165
0,0,198.68789323164918,-0.005996193184737281
0,0,199.68713060057195,-0.0060089209077732195
0,0,207.68102955195423,-0.00610538622520178
0,0,208.68026692087705,-0.006116789223625195
0,0,164.71382268827458,-0.005467331900997053
0,0,165.7130600571973,-0.005485712102236531
0,0,166.71229742612013,-0.0055039120397493615
0,0,211.67797902764534,-0.006150147714328168
0,0,209.6795042897998,-0.0061280499054522765
0,0,210.6787416587226,-0.006139169132290196
0,0,246.6512869399428,-0.006452957376673159
0,0,245.65204957102006,-0.006446321057819349
0,0,247.65052430886556,-0.006459485225415032
0,0,222.66959008579596,-0.006261893549335399
0,0,226.6665395614871,-0.006298575306907543
0,0,231.6627264061011,-0.006341605901948846
0,0,232.66196377502385,-0.006349844968277297
0,0,227.66577693040995,-0.006307429341752837
0,0,234.66043851286938,-0.006365963092345055
0,0,235.6596758817922,-0.006373843910650819
0,0,219.67187797902758,-0.006233024847983581
0,0,220.67111534795043,-0.006242778705250663
0,0,182.7000953288847,-0.005771299295351128
