% Model,Untitled.mph
% Version,COMSOL 6.1.0.357
% Date,"Apr 21 2024, 03:11"
% Dimension,1
% Nodes,10
% Expressions,1
% Description,Electric potential
% cln2x,V2 (V)
-2610,-5.2410321435767734E-5
-2030,-8.483886370963376E-5
-1450,-1.7154347916170315E-4
-870.0000000000001,-4.5002250971570574E-4
-290.0000000000002,-0.004524068255399715
290.00000000000045,-0.0010125769453189297
870.0000000000001,-2.208137744845184E-4
1450,-8.32162909604408E-5
2030,-3.69267384349198E-5
2610,-2.0974718366331386E-5
