% Model,Untitled.mph
% Version,COMSOL 6.1.0.357
% Date,"Apr 21 2024, 04:48"
% Dimension,3
% Nodes,3637
% Expressions,1
% Description,Electric potential
% Length unit,µm
% x,y,z,V2 (V)
-1.9538283937044146E-15,0,51.799999999999976,-8.473923733983448E-4
0,1.0000000000000002,51.79999999999998,-8.453900394175063E-4
-1.9538283937044146E-15,2,51.799999999999976,-8.433895717389818E-4
0,-0.9999999999997655,51.79999999999998,-8.493968021727563E-4
-1.9538283937044146E-15,-1.9999999999998026,51.799999999999976,-8.514034022161566E-4
-1.9538283937044146E-15,-2.999999999999801,51.799999999999976,-8.534121741461363E-4
0,3.0000000000000004,51.79999999999998,-8.413912016676925E-4
-1.9538283937044146E-15,4,51.799999999999976,-8.393953572898954E-4
-1.9538283937044146E-15,5,51.799999999999976,-8.374018409450627E-4
-1.9538283937044146E-15,-6.999999999999791,51.799999999999976,-8.614696432941204E-4
-3.907656787408829E-15,-5.999999999999793,51.79999999999997,-8.59451939152517E-4
-1.9538283937044146E-15,-3.9999999999997975,51.799999999999976,-8.554231957546575E-4
-1.9538283937044146E-15,-4.999999999999797,51.799999999999976,-8.574364598068479E-4
0,6.000000000000002,51.79999999999998,-8.354106497573071E-4
0,7.000000000000002,51.79999999999998,-8.334219452095728E-4
-1.9538283937044146E-15,8.000000000000002,51.799999999999976,-8.314355919521351E-4
0,9.000000000000002,51.79999999999998,-8.294518037929028E-4
1.9538283937044146E-15,10,51.79999999999999,-8.274707089682784E-4
-3.907656787408829E-15,10.999999999999998,51.79999999999997,-8.254921010989419E-4
-3.907656787408829E-15,12,51.79999999999997,-8.235159900597897E-4
-1.9538283937044146E-15,-7.999999999999791,51.799999999999976,-8.634895208533388E-4
-1.9538283937044146E-15,-8.999999999999789,51.799999999999976,-8.655115780040235E-4
-1.9538283937044146E-15,-9.999999999999785,51.799999999999976,-8.675358857575347E-4
-1.9538283937044146E-15,17.000000000000004,51.799999999999976,-8.136756729563936E-4
-1.9538283937044146E-15,18.000000000000004,51.799999999999976,-8.117157104329328E-4
-3.907656787408829E-15,16,51.79999999999997,-8.156383411144491E-4
-3.907656787408829E-15,14.999999999999998,51.79999999999997,-8.17603727881462E-4
-1.9538283937044146E-15,13.000000000000002,51.799999999999976,-8.215424498422482E-4
-1.9538283937044146E-15,14.000000000000002,51.799999999999976,-8.195717285691806E-4
1.9538283937044146E-15,20,51.79999999999999,-8.078039238980214E-4
-1.9538283937044146E-15,18.999999999999996,51.799999999999976,-8.09758461062494E-4
-1.9538283937044146E-15,-10.999999999999785,51.799999999999976,-8.695624762959864E-4
-1.9538283937044146E-15,-11.999999999999783,51.799999999999976,-8.715912180276261E-4
-3.907656787408829E-15,-12.99999999999978,51.79999999999997,-8.736220337809386E-4
-1.9538283937044146E-15,-13.99999999999978,51.799999999999976,-8.756549197048151E-4
-3.907656787408829E-15,-14.999999999999774,51.79999999999997,-8.776899995134785E-4
-1.9538283937044146E-15,-15.999999999999773,51.799999999999976,-8.797271766090139E-4
-1.9538283937044146E-15,21,51.799999999999976,-8.058522798467935E-4
-1.9538283937044146E-15,24.000000000000007,51.799999999999976,-8.000151313266317E-4
0,25,51.79999999999998,-7.980751674057937E-4
0,26.000000000000004,51.79999999999998,-7.961381371694174E-4
-1.9538283937044146E-15,27.000000000000007,51.799999999999976,-7.942036896256322E-4
-3.907656787408829E-15,28,51.79999999999997,-7.922721594237635E-4
