% Model,Untitled.mph
% Version,COMSOL 6.1.0.357
% Date,"Apr 21 2024, 02:52"
% Dimension,1
% Nodes,10
% Expressions,1
% Description,Electric potential
% cln2x,V2 (V)
-2610,-6.296972678347993E-5
-2030,-1.0109521842620985E-4
-1450,-2.0597657636852533E-4
-870.0000000000001,-6.091662950227643E-4
-290.0000000000002,-0.008662053685665206
290.00000000000045,-6.553709274432771E-4
870.0000000000001,-1.7404850273912095E-4
1450,-6.81552923634975E-5
2030,-3.0499037398391188E-5
2610,-1.736080873108727E-5
