% Model,Untitled.mph
% Version,COMSOL 6.1.0.357
% Date,"Apr 21 2024, 03:29"
% Dimension,1
% Nodes,10
% Expressions,1
% Description,Electric potential
% cln2x,V2 (V)
-2610,-4.35086968608148E-5
-2030,-7.100077300075792E-5
-1450,-1.4340824454717744E-4
-870.0000000000001,-3.4832116861910757E-4
-290.0000000000002,-0.0021107879022189842
290.00000000000045,-0.0017551621691933251
870.0000000000001,-2.8551884861215474E-4
1450,-1.0200178008432652E-4
2030,-4.47522023238521E-5
2610,-2.5351697232266248E-5
