% Model,Untitled.mph
% Version,COMSOL 6.1.0.357
% Date,"Apr 21 2024, 02:16"
% Dimension,3
% Nodes,3637
% Expressions,1
% Description,Electric potential
% Length unit,µm
% x,y,z,V2 (V)
-1.9538283937044146E-15,0,51.799999999999976,-7.431505466494311E-4
0,1.0000000000000002,51.79999999999998,-7.415254919869948E-4
-1.9538283937044146E-15,2,51.799999999999976,-7.399015293666048E-4
0,-0.9999999999997655,51.79999999999998,-7.447769391709084E-4
-1.9538283937044146E-15,-1.9999999999998026,51.799999999999976,-7.464047464560952E-4
-1.9538283937044146E-15,-2.999999999999801,51.799999999999976,-7.480339679229677E-4
0,3.0000000000000004,51.79999999999998,-7.382788903826026E-4
-1.9538283937044146E-15,4,51.799999999999976,-7.36658000539703E-4
-1.9538283937044146E-15,5,51.799999999999976,-7.350386550229077E-4
-1.9538283937044146E-15,-6.999999999999791,51.799999999999976,-7.545658619739526E-4
-3.907656787408829E-15,-5.999999999999793,51.79999999999997,-7.529306457267512E-4
-1.9538283937044146E-15,-3.9999999999997975,51.799999999999976,-7.496647044251152E-4
-1.9538283937044146E-15,-4.999999999999797,51.799999999999976,-7.512969355173031E-4
0,6.000000000000002,51.79999999999998,-7.334208499809023E-4
0,7.000000000000002,51.79999999999998,-7.318047406818037E-4
-1.9538283937044146E-15,8.000000000000002,51.799999999999976,-7.301901878507032E-4
0,9.000000000000002,51.79999999999998,-7.285774035877488E-4
1.9538283937044146E-15,10,51.79999999999999,-7.269665107654163E-4
-3.907656787408829E-15,10.999999999999998,51.79999999999997,-7.253572899189231E-4
-3.907656787408829E-15,12,51.79999999999997,-7.237497587426081E-4
-1.9538283937044146E-15,-7.999999999999791,51.799999999999976,-7.562025132784565E-4
-1.9538283937044146E-15,-8.999999999999789,51.799999999999976,-7.578406329039322E-4
-1.9538283937044146E-15,-9.999999999999785,51.799999999999976,-7.594802781769571E-4
-1.9538283937044146E-15,17.000000000000004,51.799999999999976,-7.157399943511593E-4
-1.9538283937044146E-15,18.000000000000004,51.799999999999976,-7.141436378082509E-4
-3.907656787408829E-15,16,51.79999999999997,-7.173382120464453E-4
-3.907656787408829E-15,14.999999999999998,51.79999999999997,-7.189383132438887E-4
-1.9538283937044146E-15,13.000000000000002,51.799999999999976,-7.221439733098156E-4
-1.9538283937044146E-15,14.000000000000002,51.799999999999976,-7.205401894126119E-4
1.9538283937044146E-15,20,51.79999999999999,-7.109565106111747E-4
-1.9538283937044146E-15,18.999999999999996,51.799999999999976,-7.125491446315751E-4
-1.9538283937044146E-15,-10.999999999999785,51.799999999999976,-7.611214980567412E-4
-1.9538283937044146E-15,-11.999999999999783,51.799999999999976,-7.62764160640126E-4
-3.907656787408829E-15,-12.99999999999978,51.79999999999997,-7.644081955232407E-4
-1.9538283937044146E-15,-13.99999999999978,51.799999999999976,-7.660536095967906E-4
-3.907656787408829E-15,-14.999999999999774,51.79999999999997,-7.677005326059816E-4
-1.9538283937044146E-15,-15.999999999999773,51.799999999999976,-7.693488666136927E-4
-1.9538283937044146E-15,21,51.799999999999976,-7.093659192946613E-4
-1.9538283937044146E-15,24.000000000000007,51.799999999999976,-7.046068039702659E-4
0,25,51.79999999999998,-7.030244403336624E-4
0,26.000000000000004,51.79999999999998,-7.014441310597445E-4
-1.9538283937044146E-15,27.000000000000007,51.799999999999976,-6.998654948306278E-4
-3.907656787408829E-15,28,51.79999999999997,-6.982888944042668E-4
-3.907656787408829E-15,22.000000000000004,51.79999999999997,-7.077774803800353E-4
-3.907656787408829E-15,28.999999999999996,51.79999999999997,-6.967144580655473E-4
-1.9538283937044146E-15,29.999999999999996,51.799999999999976,-6.95142194101032E-4
-3.907656787408829E-15,31,51.79999999999997,-6.93572182443775E-4
-3.907656787408829E-15,32,51.79999999999997,-6.920042979208353E-4
-1.9538283937044146E-15,23,51.799999999999976,-7.061911205603198E-4
-3.907656787408829E-15,37.99999999999999,51.79999999999997,-6.826416895995206E-4
-1.9538283937044146E-15,37,51.799999999999976,-6.841966355719682E-4
-1.9538283937044146E-15,-18.999999999999766,51.799999999999976,-7.743018487829229E-4
0,-19.99999999999977,51.79999999999998,-7.75955635121549E-4
-1.9538283937044146E-15,-17.999999999999773,51.799999999999976,-7.726495576233595E-4
-1.9538283937044146E-15,-16.999999999999773,51.799999999999976,-7.709985629519745E-4
-1.9538283937044146E-15,-21.999999999999805,51.799999999999976,-7.792673864320576E-4
0,-22.9999999999998,51.79999999999998,-7.809252610138018E-4
0,-20.999999999999766,51.79999999999998,-7.77610798161639E-4
-1.9538283937044146E-15,-23.999999999999797,51.799999999999976,-7.825843618264286E-4
-1.9538283937044146E-15,-27.99999999999979,51.799999999999976,-7.892335791940538E-4
-1.9538283937044146E-15,-26.999999999999794,51.799999999999976,-7.875693049946965E-4
-3.907656787408829E-15,52.00000000000001,51.79999999999997,-6.611119504969688E-4
-1.9538283937044146E-15,53,51.799999999999976,-6.595917288376019E-4
-1.9538283937044146E-15,32.999999999999986,51.799999999999976,-6.904385088773232E-4
-1.9538283937044146E-15,34.00000000000001,51.799999999999976,-6.888748735203522E-4
-3.907656787408829E-15,35.00000000000001,51.79999999999997,-6.873132649723217E-4
-1.9538283937044146E-15,36,51.799999999999976,-6.85753906148895E-4
-1.9538283937044146E-15,42,51.799999999999976,-6.76444152715302E-4
-3.907656787408829E-15,41,51.79999999999997,-6.779901516561229E-4
-1.9538283937044146E-15,39.99999999999999,51.799999999999976,-6.795384715318967E-4
-1.9538283937044146E-15,38.99999999999999,51.799999999999976,-6.810889785916771E-4
-5.861485181113244E-15,54.99999999999999,51.79999999999996,-6.565584384351977E-4
0,54.00000000000002,51.79999999999998,-6.580738869343506E-4
-3.907656787408829E-15,56.00000000000001,51.79999999999997,-6.550453965318636E-4
0,44.999999999999986,51.79999999999998,-6.718200001293352E-4
-1.9538283937044146E-15,46.00000000000001,51.799999999999976,-6.702832805997002E-4
0,47.000000000000014,51.79999999999998,-6.687488259719365E-4
-3.907656787408829E-15,50.99999999999999,51.79999999999997,-6.626345912893523E-4
-1.9538283937044146E-15,49.99999999999999,51.799999999999976,-6.641595829212728E-4
-1.9538283937044146E-15,49.00000000000001,51.799999999999976,-6.656869478241114E-4
0,48.000000000000014,51.79999999999998,-6.672166839913909E-4
0,44.00000000000001,51.79999999999998,-6.73359041407238E-4
-1.9538283937044146E-15,43.00000000000001,51.799999999999976,-6.749004491944928E-4
-1.9538283937044146E-15,-34.99999999999977,51.799999999999976,-8.009170846947026E-4
-3.907656787408829E-15,-35.99999999999977,51.79999999999997,-8.025909053860524E-4
-3.907656787408829E-15,-37.999999999999766,51.79999999999997,-8.059420017334424E-4
0,-38.999999999999766,51.79999999999998,-8.076192090739301E-4
-1.9538283937044146E-15,-36.99999999999976,51.799999999999976,-8.042658471553557E-4
-1.9538283937044146E-15,-28.999999999999787,51.799999999999976,-7.908990015455865E-4
-3.907656787408829E-15,-24.999999999999787,51.79999999999997,-7.842446372069292E-4
0,-25.999999999999787,51.79999999999998,-7.859062789240281E-4
