% Model,Untitled.mph
% Version,COMSOL 6.1.0.357
% Date,"Apr 21 2024, 02:35"
% Dimension,3
% Nodes,3637
% Expressions,1
% Description,Electric potential
% Length unit,µm
% x,y,z,V2 (V)
-1.9538283937044146E-15,0,51.799999999999976,-0.001186263390804363
0,1.0000000000000002,51.79999999999998,-0.0011826609211837878
-1.9538283937044146E-15,2,51.799999999999976,-0.0011790647493988917
0,-0.9999999999997655,51.79999999999998,-0.0011898723344903911
-1.9538283937044146E-15,-1.9999999999998026,51.799999999999976,-0.0011934877771882719
-1.9538283937044146E-15,-2.999999999999801,51.799999999999976,-0.0011971096823805768
0,3.0000000000000004,51.79999999999998,-0.0011754751162881684
-1.9538283937044146E-15,4,51.799999999999976,-0.0011718923953318331
-1.9538283937044146E-15,5,51.799999999999976,-0.0011683164323408118
-1.9538283937044146E-15,-6.999999999999791,51.799999999999976,-0.0012116620912995728
-3.907656787408829E-15,-5.999999999999793,51.79999999999997,-0.0012080143457447495
-1.9538283937044146E-15,-3.9999999999997975,51.799999999999976,-0.0012007381204651528
-1.9538283937044146E-15,-4.999999999999797,51.799999999999976,-0.001204373023074886
0,6.000000000000002,51.79999999999998,-0.0011647472958325898
0,7.000000000000002,51.79999999999998,-0.0011611851375644148
-1.9538283937044146E-15,8.000000000000002,51.799999999999976,-0.0011576298738829717
0,9.000000000000002,51.79999999999998,-0.0011540817145638683
1.9538283937044146E-15,10,51.79999999999999,-0.0011505407975422725
-3.907656787408829E-15,10.999999999999998,51.79999999999997,-0.0011470069692811956
-3.907656787408829E-15,12,51.79999999999997,-0.0011434802688368945
-1.9538283937044146E-15,-7.999999999999791,51.799999999999976,-0.0012153161544086312
-1.9538283937044146E-15,-8.999999999999789,51.799999999999976,-0.0012189765472362818
-1.9538283937044146E-15,-9.999999999999785,51.799999999999976,-0.0012226432609652082
-1.9538283937044146E-15,17.000000000000004,51.799999999999976,-0.0011259571764486616
-1.9538283937044146E-15,18.000000000000004,51.799999999999976,-0.0011224748618472173
-3.907656787408829E-15,16,51.79999999999997,-0.0011294469583914954
-3.907656787408829E-15,14.999999999999998,51.79999999999997,-0.001132944212467667
-1.9538283937044146E-15,13.000000000000002,51.799999999999976,-0.0011399607967878679
-1.9538283937044146E-15,14.000000000000002,51.799999999999976,-0.0011364487973163462
1.9538283937044146E-15,20,51.79999999999999,-0.0011155327539804428
-1.9538283937044146E-15,18.999999999999996,51.799999999999976,-0.0011190000448186084
-1.9538283937044146E-15,-10.999999999999785,51.799999999999976,-0.0012263163250463781
-1.9538283937044146E-15,-11.999999999999783,51.799999999999976,-0.0012299955837926457
-3.907656787408829E-15,-12.99999999999978,51.79999999999997,-0.001233680962086982
-1.9538283937044146E-15,-13.99999999999978,51.799999999999976,-0.0012373724233122236
-3.907656787408829E-15,-14.999999999999774,51.79999999999997,-0.0012410700421241095
-1.9538283937044146E-15,-15.999999999999773,51.799999999999976,-0.0012447736940905424
-1.9538283937044146E-15,21,51.799999999999976,-0.0011120731784500563
-1.9538283937044146E-15,24.000000000000007,51.799999999999976,-0.0011017412744080439
0,25,51.79999999999998,-0.0010983128580436517
0,26.000000000000004,51.79999999999998,-0.0010948923050124444
