V
-0.11467965712853281
0.0
0.0
1.2063349215854164
-0.557460969631349
-0.557460969631349
-0.557460969631349
1.2063349215854164
0.0
0.0
-0.11467965712853281
0.0
0.0
1.2063349215854164
-0.557460969631349
-0.557460969631349
-0.557460969631349
1.2063349215854164
0.0
0.0
0.0
0.0
