0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,4.935899865872501
7,-2.2809349841388142
8,-2.2809349841388142
9,-2.2809349841388142
10,4.935899865872501
11,0.0
12,0.0
13,-0.469228979540032
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,-0.469228979540032
21,0.0
22,0.0
23,4.935899865872501
24,-2.2809349841388142
25,-2.2809349841388142
26,-2.2809349841388142
27,4.935899865872501
28,0.0
29,0.0
30,0.0
31,0.0
