V
0.12262445014342414
0.0
0.0
0.0
-0.1321618494180422
-0.157990553575729
-0.1321618494180422
0.0
0.0
0.0
-0.12262445014376841
0.0
0.0
0.0
0.13216184941715414
0.15799055357534394
0.13216184941715414
0.0
0.0
0.0
0.0
0.0
