V
-0.16510654022397978
0.0
0.8523960941717993
0.8523960941717993
-0.6418620831513412
-0.6418620831513412
-0.6418620831513412
0.8523960941717993
0.8523960941717993
0.0
-0.16510654022397978
0.0
0.8523960941717993
0.8523960941717993
-0.6418620831513412
-0.6418620831513412
-0.6418620831513412
0.8523960941717993
0.8523960941717993
0.0
0.0
0.0
