V
0.16723475149114897
0.0
0.0
0.0
-0.1459731492524992
-0.16887941458377334
-0.1459731492524992
0.0
0.0
0.0
-0.16723475149059755
0.0
0.0
0.0
0.1459731492536011
0.16887941458436623
0.1459731492536011
0.0
0.0
0.0
0.0
0.0
