V
-0.14761912643885824
0.0
0.0
1.2236856946320396
-0.5885454244217572
-0.5885454244217572
-0.5885454244217572
1.2236856946320396
0.0
0.0
-0.14761912643885824
0.0
0.0
1.2236856946320396
-0.5885454244217572
-0.5885454244217572
-0.5885454244217572
1.2236856946320396
0.0
0.0
0.0
0.0
