V
-0.014865152656831382
0.0
0.0
0.0
-0.05227171369369421
-0.05907162187876987
-0.05227171369369421
0.0
0.0
0.0
-0.03584926540723331
0.0
0.0
0.0
0.030145737624174426
0.03939482779166816
0.030145737624174426
0.0
0.0
0.0
0.0
0.0
