V
-0.14761912643885827
0.0
0.0
1.2236856946320467
-0.5885454244217654
-0.5885454244217654
-0.5885454244217654
1.2236856946320467
0.0
0.0
-0.14761912643885827
0.0
0.0
1.2236856946320467
-0.5885454244217654
-0.5885454244217654
-0.5885454244217654
1.2236856946320467
0.0
0.0
0.0
0.0
